h_geocode,gravity
245101203004001,7327.8460709457095
245101203004002,9319.351336310781
245101203004003,9681.646571942969
245101203004004,12008.297486330106
245101203004005,11409.37837522967
245101203004006,12391.156187021385
245101203004007,14082.917592262202
245101203004008,15536.48537732588
245101203004009,16440.6750896664
245101203004010,14418.52455551385
245101203004011,11852.827279997138
245101203004012,10544.52279977814
245101203004013,8649.972436450435
245101203004014,8968.0804551049
245101203004015,7554.504640400721
245101203004016,10372.279435530845
245101203004017,7975.341395114696
245101203004018,8471.839903554657
245101203004019,13692.195521582555
245101203004020,7578.389580084904
245101204001000,11338.746311366418
245101204001001,9824.199291150111
245101204001002,10089.102734471231
245101204001003,9706.204294985737
245101204001004,8967.593531060833
245101204001005,8448.092783039145
245101204001006,8307.45710364266
245101204001008,13347.88289577462
245101204001009,16724.709315933447
245101204001010,12760.935684455075
245101204001012,13825.825676057237
245101204001013,10190.978752753088
245101204001014,9282.922728281483
245101204001017,14723.129980003296
245101204001018,12345.353680301101
245101204002000,6791.529218718197
245101204002001,7721.047151799792
245101204002002,9414.540588729717
245101204002003,10283.758116581424
245101204002004,12630.308057293223
245101204002005,14165.520378422352
245101204002006,16659.106975385257
245101204002007,12368.462674530747
245101204002009,10985.708349450848
245101204002010,9851.218542091778
245101204002011,9376.99830914925
245101204002012,16490.43359512663
245101204002013,11035.882647455417
245101204002015,9778.061058158122
245101204002016,8186.034471869074
245101205001000,18135.73797609247
245101205001001,21203.61496602391
245101205001002,23023.684706878477
245101205001003,20387.146621972843
245101205001004,20145.93771257229
245101205001011,18479.07123157065
245101205001013,17899.509850019153
245101205001014,19447.146757733644
245101205001017,18130.82399537349
245101205001018,17952.904104322326
245101205001019,18702.271555687825
245101205001020,16499.687968979222
245101205001021,14304.043889005494
245101205001022,15620.040965346992
245101205001023,17383.45584335534
245101205001028,15366.4458598009
245101205002000,11342.493766875934
245101205002001,13143.00134665396
245101205002002,16352.179905795985
245101205002003,12879.71452461963
245101205002004,11301.278245930578
245101205002005,10409.156361273628
245101205002006,10914.181444864815
245101205002007,12425.971655009595
245101205002008,11624.919598120869
245101205002009,12737.296145588727
245101205002010,11367.409392944897
245101205002011,12392.55887641487
245101205002012,14064.913448039237
245101205002015,14896.331384991321
245101205002016,15884.889842032895
245101205002017,15252.591823490517
245101205002018,13168.173535270907
245101205002019,13310.76867483699
245101205002020,12509.084934583021
245101205002021,11046.19921362128
245101205002022,9859.50049369115
245101205002024,12787.343779636924
245101205002029,23666.474513444646
245101206001000,13551.512423853514
245101206001001,11352.747985715258
245101206001002,11031.021400325808
245101206001003,12112.890399811877
245101206001004,10894.072075294654
245101206001005,13263.625553283047
245101206001006,14156.04352454282
245101206001007,13791.374421167198
245101206001008,12450.407250150009
245101206001009,13375.60157608584
245101206002000,13943.42869172606
245101206002001,14030.31400622557
245101206002002,14200.598276999684
245101206002003,14538.571883485987
245101206002004,13229.870949026083
245101206002005,14232.094719730274
245101206002006,15528.811440750971
245101206002007,17377.789584270715
245101206002008,15930.02191629921
245101206002009,13758.738716211294
245101206002010,13923.228414930163
245101206002011,17261.26740283088
245101206002012,18777.661905689198
245101206002013,16157.858926088633
245101206002014,15986.123145792566
245101206002015,16224.854291352174
245101206002016,14261.778778035074
245101206002020,15448.971396987803
245101206002021,15602.347220253934
245101206002022,16663.69272865347
245101206003000,13743.622216568541
245101206003001,14827.957534051686
245101206003002,16214.788044071556
245101206003003,16353.986090132115
245101206003004,16108.130828548328
245101206003007,17482.341060200153
245101206003008,18377.219637925456
245101206003009,16719.267683106824
245101206003010,16093.398408982757
245101206003011,16161.812896087886
245101206003012,15784.000666409906
245101206003013,16384.12233552604
245101206003014,16856.76389186793
245101206003015,17295.04630270577
245101206003016,17130.792309248383
245101206003020,22275.55538650763
245101206003021,19433.809082528125
245101206003025,19992.58664781207
245101207001001,7185.368175337164
245101207001003,5716.872378846601
245101207001004,7266.154390146297
245101207001005,8455.251696225365
245101207001006,7798.048387436313
245101207001007,8629.895053953936
245101207001009,6689.452163683714
245101207001010,7406.400788715313
245101207001011,8734.384724103062
245101207001012,8394.357718371048
245101207001013,7981.9425464316855
245101207002000,8763.412676512811
245101207002001,10070.772436486095
245101207002002,9901.412937984394
245101207002003,7647.518825280917
245101207002004,6981.447935489184
245101207002005,6393.2740276654495
245101207002007,8712.52053375049
245101207002008,11658.27135647399
245101207002009,12465.021674598953
245101207002010,12174.957454235031
245101207002011,5362.444906657556
245101207002012,6297.973367336837
245101207002013,7234.021505490162
245101207003000,10338.307813167889
245101207003001,11694.444211668553
245101207003004,7951.165042387647
245101207003005,6526.180928285755
245101207003006,3678.19905365558
245101207003024,5979.800871916672
245101207003025,5780.2851646067165
245101207003026,4772.448130787428
245101207003031,11887.028304471183
245101301001000,1521.179025770592
245101301001001,1322.6102099494049
245101301001002,1637.3850882271013
245101301001003,1988.1092929596562
245101301001004,2219.179290967434
245101301001005,2917.526247904024
245101301001006,2339.901292570094
245101301001007,2729.0766262207453
245101301001008,3151.1715843362817
245101301001009,3209.6329242041784
245101301001010,3577.2682179488365
245101301001011,3833.7284272328534
245101301001012,3166.388923284085
245101301001013,3061.7651809137137
245101301002000,2505.3982956002337
245101301002001,2621.642405301698
245101301002002,2239.743468876258
245101301002003,2658.029514443214
245101301002004,2387.6938895557532
245101301002005,2052.063086486416
245101301002006,1994.8319162495825
245101302001000,3544.846163439286
245101302001001,3797.022043536963
245101302001002,5025.485306512453
245101302001003,2198.5500355391005
245101302001004,6149.810937941949
245101302001005,5704.301482469968
245101302002000,2677.0731680434264
245101302002001,2608.6789734209283
245101302002002,4785.1688432844385
245101302003000,2706.6952321055264
245101302003001,3188.190941258183
245101302003002,2743.7575136022815
245101302003003,4496.055891994318
245101302003004,4418.429027207787
245101302004000,1987.5454792099513
245101302004001,2267.4713043493875
245101302004002,1951.3052058193175
245101302004003,2991.032512778509
245101303001001,2374.6615234102455
245101303001002,5277.934092465456
245101303001003,7449.842396898664
245101303001004,7650.376182372607
245101303001005,4092.461364041512
245101303001008,7672.22879884264
245101303002000,4004.283336398178
245101303002001,4318.535641573644
245101303002002,16199.446724451642
245101303002003,6459.743570847654
245101303002004,4492.825634012446
245101303002005,6474.419412200723
245101303002006,10235.051045455799
245101303002007,14587.839100907957
245101303002008,14880.125615808349
245101303003000,5578.907735163596
245101303003001,7660.023469766494
245101303003002,10441.296648308964
245101303003003,16636.714485468998
245101303003004,6181.3639198644305
245101303003005,9502.26997987982
245101303003006,16632.92497796141
245101303003007,16881.258888910765
245101303003008,16275.2264275327
245101303003009,19291.23688771572
245101303003010,16486.60917558294
245101303003011,20588.84195074802
245101304001000,509.7533622490432
245101304001005,15329.64404709978
245101304001007,4289.674904232947
245101304001008,7321.210274333867
245101304001009,12031.475264349783
245101304001010,18301.083261911233
245101304002005,5269.255372112517
245101304002006,4700.358073742691
245101304002007,4156.372861512824
245101304002008,3957.607482601101
245101304002009,5451.639653325163
245101304002010,6223.141846178018
245101304002011,4123.149788947434
245101304002012,3893.241177928646
245101304002013,4724.579429210284
245101304003000,3569.0873487981003
245101304003001,4620.238910753915
245101304003002,6382.104226427579
245101304003003,4853.6927228523255
245101304003004,3603.5210206651996
245101304003005,3394.7736426908587
245101304003006,3501.8481265935297
245101304003007,3932.025277802188
245101304003008,5497.306931792432
245101306001000,4033.8494864037348
245101306001001,5005.728470064571
245101306001002,3666.582942305672
245101306001003,3410.6881670519615
245101306001004,2556.8786719764216
245101306001005,2467.2917908535296
245101306001006,3344.6866106496627
245101306001009,3871.670369933658
245101306001010,3582.1658004985384
245101306001011,3920.1330781286633
245101306001012,3649.083830260487
245101306001013,3666.2546927094695
245101306001014,3518.079395263744
245101306001016,3681.5111870840665
245101306001017,3023.9060156515134
245101306001019,3215.2570922458067
245101306002000,4645.886668117128
245101306002001,5323.63122495664
245101306002002,4832.680088842368
245101306002003,4288.083564750494
245101306002004,4162.259918470485
245101306002005,4436.562519194833
245101306002006,4443.9922338740525
245101306002007,4595.449188493883
245101306002008,4725.248153871153
245101306002009,4471.555339067288
245101306002010,5508.261952787452
245101306003000,4194.17940203159
245101306003001,3907.2154401383846
245101306003002,3810.9807256292634
245101306003003,3889.7350733034646
245101306003004,3772.264681943052
245101306003005,3328.934031399923
245101306004000,4062.534891404782
245101306004001,3848.014033280148
245101306004002,3651.78634308236
245101306004003,3260.3678321846537
245101306004004,2713.8358258747858
245101306004005,3109.557070017073
245101306004006,3620.6824090100804
245101306004007,2621.2504339760553
245101307001000,5819.683048724344
245101307001001,6529.332304897405
245101307002000,6958.9930412319
245101307002001,8091.198629204778
245101307002002,5539.991071739381
245101307002003,6207.491182478063
245101307002004,6740.317925780095
245101307002005,5593.70363136724
245101307002006,5473.403076530644
245101307002007,5315.726787969506
245101307002008,5475.576361240663
245101307002009,5245.659034425114
245101307002010,5187.340494527536
245101307003000,5724.600050164025
245101307003001,5168.052704543892
245101307003002,4892.999964020359
245101307003003,3706.0723356754497
245101307003004,4358.168807366503
245101307003005,4603.895722350655
245101307003006,4289.045942822895
245101307003007,4186.561396106933
245101307004000,4267.1786026418995
245101307004001,6510.855200741429
245101307004002,5251.208555566212
245101307004003,4436.470305814195
245101307004004,5181.077717428121
245101307004005,3746.62775941602
245101307004006,3828.1979090003742
245101307004007,3857.4938898990135
245101307004008,3605.822909133206
245101307004009,3852.6333601849865
245101307005000,1972.0784642127337
245101307005001,4247.951244480639
245101307005002,2297.947478299319
245101307005003,1725.3315666777394
245101307005004,3056.1760208039113
245101307005005,3945.1894548275013
245101307005006,3408.247249478312
245101307005007,5467.478398053388
245101307005008,4099.248703682761
245101307005009,5011.38225057906
245101307005010,5772.59694593697
245101307006000,6505.002402354689
245101307006001,5684.150719758356
245101307006002,6431.671946240473
245101307006003,4465.75391869618
245101307006004,4422.827113219442
245101307006005,4489.729573944415
245101307006007,4419.136260647918
245101308031000,417.5656357820952
245101308031001,2090.6322392731463
245101308031002,2732.4649568246514
245101308031003,2205.506616314188
245101308032001,1324.4500828568046
245101308032002,1295.449342623534
245101308032003,1267.5823885689178
245101308032004,897.6749240516247
245101308032005,344.39523935066404
245101308032006,633.4669777383021
245101308032007,425.77841966876923
245101308032008,453.2382265729693
245101308032009,2453.0746693663705
245101308032010,1485.6716059445257
245101308033000,3006.232051312528
245101308033001,2783.2204569159076
245101308033002,2234.742513899656
245101308033003,822.865808173486
245101308033004,1607.0292804655055
245101308033005,2669.4451910149774
245101308033006,4273.468025614511
245101308033007,4794.160555795621
245101308033008,3486.7151358798556
245101308033009,4890.0795374285
245101308033010,5271.823320477839
245101308033011,5421.170943292538
245101308033012,1922.7641353021245
245101308033013,3232.421032768532
245101308033014,4416.211661671086
245101308041000,5501.529994463508
245101308041001,4984.633082100419
245101308041002,4968.042895167341
245101308041003,3768.3428023910037
245101308041004,3617.21169306599
245101308041005,3453.103151799301
245101308041006,2607.389506699872
245101308041007,2781.385491283385
245101308041009,3467.401104081524
245101308041010,3426.8137492523706
245101308042000,3522.707114638757
245101308042001,3151.9112635728043
245101308042002,3395.063593902232
245101308042003,3094.818028215099
245101308042004,2956.538348081276
245101308042005,2850.622889566727
245101308042006,3074.943761004249
245101308042007,1619.5642014259283
245101308042008,1892.6932308078722
245101308042009,1973.4114509564342
245101308042010,2430.451726246358
245101308042011,2044.7715997482642
245101308042012,1981.0564539104957
245101308042013,2369.02900153997
245101308042015,3218.301770828487
245101308042016,3083.4653584055786
245101308042018,2364.34555294459
245101308042019,2569.4490387284177
245101308042020,2403.1178900315163
245101308042021,1506.4004411928925
245101308051000,393.3790333874664
245101308051001,481.0316532125421
245101308051003,160.16931057708288
245101308051004,1577.074820698846
245101308051006,1106.5292552867922
245101308051007,694.763973537954
245101308051009,210.11242677715376
245101308061000,471.32226696116396
245101308061001,552.5580102261074
245101308061002,2707.3616471540117
245101308061003,3213.3029021115544
245101308061004,3702.7599675984748
245101308061005,2959.46331313218
245101308061006,3313.0169828574117
245101308061007,2318.556918743399
245101308061008,4223.414624142344
245101308061009,3090.9276365558308
245101308061012,5218.928143662808
245101308061013,5790.29590513688
245101308061014,3972.225724343568
245101308061015,4917.0152398647115
245101308061016,3715.047998016662
245101308061017,4968.857892757949
245101308061018,4010.4847900979607
245101308061019,3669.277945904243
245101308061020,3181.32778814667
245101308061021,3855.3089368546507
245101308061022,844.769443273182
245101308061023,363.1056198987983
245101308061024,293.80140446925486
245101308061025,1883.285194506139
245101308061026,3401.350069607305
245101401001000,6589.913029700456
245101401001002,7511.703241192726
245101401001004,7302.939661743609
245101401001005,9062.179288460167
245101401001006,7971.234105028891
245101401001007,8683.487447370058
245101401001008,8936.014406806386
245101401001009,8939.610041003532
245101401001010,11525.242789165257
245101401001011,14047.199167001148
245101401001013,12145.647534878997
245101401001014,13491.049594744109
245101401001015,9588.965894741716
245101401001016,11620.401512338052
245101401001017,17286.33142153168
245101401001018,15879.04048775732
245101401002000,9423.487600371871
245101401002002,5181.094265981663
245101401002003,4266.5753425464145
245101401002004,6439.943895120456
245101401002005,5675.428714483673
245101401002006,6210.406289668237
245101401002007,6050.011705223023
245101401002008,6046.198238930468
245101401002009,6375.834802167839
245101401002010,6278.079756164437
245101401002011,4119.997748662865
245101401003000,3617.6395378873694
245101401003001,6108.383023586918
245101401003002,4679.820511049287
245101401003003,5957.746796174597
245101401003004,8679.37310571058
245101401003005,9321.953941745665
245101401003006,7275.918829751306
245101401003008,6246.062190369637
245101401003009,11342.868136082914
245101401004000,6980.026497960214
245101401004001,6428.268284485195
245101401004002,6590.657238471078
245101401004003,9184.159177019174
245101401004004,8909.803868825398
245101401004005,12754.61190106092
245101401004006,11523.863202924123
245101401004007,12185.797168651026
245101401004008,8771.410006646896
245101401004009,9083.912891720076
245101401004010,16004.552528826745
245101401004011,15849.545593296472
245101401004012,15631.968613531466
245101401004013,19497.0946722898
245101401004014,26207.462885029276
245101401004015,16947.00558139554
245101401004016,15941.033722801121
245101401004017,10073.681762063996
245101401004018,19014.598509924304
245101401004020,19124.44884575239
245101402001000,12770.70896979477
245101402001002,14724.017016686326
245101402001003,16288.325121502705
245101402001005,13148.111206520614
245101402001006,12521.851866838166
245101402001007,14111.369507247371
245101402001008,12083.784323210704
245101402001009,12005.11029871341
245101402002000,16707.25384830124
245101402002001,16769.08002252735
245101402002002,19067.049545902584
245101402002003,19270.97515568453
245101402002005,21919.924168326314
245101402002006,19137.77624768836
245101402002007,19345.720018871933
245101402002008,17206.011815384318
245101402002009,15197.586767232515
245101402002010,16924.96699533962
245101402002011,16419.225628698237
245101402002012,11456.382575578235
245101402002013,13011.751615883602
245101402002014,15792.544819318377
245101402002015,17050.853947230054
245101402003001,43224.977871803945
245101402003004,42927.476388302784
245101402003006,25052.184802158037
245101402003007,16196.170070802018
245101402003008,17169.12174949843
245101402003009,17239.9702404345
245101402003011,19408.05741586902
245101402003012,16514.837647557004
245101402003014,16517.43263596858
245101402003015,16469.249666721287
245101402003016,16631.927056266355
245101402003018,14031.641088614168
245101402003019,14015.828054786289
245101402003023,8310.110176028831
245101403001000,9425.833317772043
245101403001001,10523.51719273414
245101403001002,10046.342244935473
245101403001004,7808.531418163899
245101403001005,7558.449773820041
245101403001006,6006.64871702907
245101403001007,7201.242850591966
245101403001008,7516.202252725439
245101403001009,7861.292198080286
245101403001010,7269.4571110290635
245101403002000,17353.967464035362
245101403002001,19277.11863201613
245101403002003,19720.384843463442
245101403002004,19214.120045968673
245101403002005,19159.46526380279
245101403002006,16176.768876526847
245101403002007,13611.024674732485
245101403002009,6873.721839379374
245101403002010,9545.579647050363
245101403002011,9212.849309645717
245101403002012,13602.441836377302
245101403002013,16378.375868242365
245101403003000,9580.635193244281
245101403003001,10813.396445338814
245101403003002,10284.646779636741
245101403003004,8331.116933629666
245101403003005,13861.994560459058
245101403003006,15969.35377243318
245101403003007,16300.933589176992
245101403003008,18803.507972994077
245101403003009,16385.767761705483
245101403003010,16347.861540535807
245101403003011,13750.006840991144
245101403004000,9852.170676332542
245101403004001,13660.307312546896
245101403004002,13621.660907725312
245101403004003,15857.738092212834
245101403004004,16159.741320436042
245101403004005,16117.546546310774
245101403004007,19445.567550609438
245101403004008,19503.75336783103
245101403004009,19531.48589008482
245101403004010,18762.281635677944
245101403004011,16319.263948317857
245101403004012,18586.819891016414
245101403004013,19010.88587027196
245101403004015,32117.149319225784
245101403004016,25805.414786569407
245101403004017,22235.86260978403
245101501001000,19787.839430434386
245101501001001,20657.987427797143
245101501001002,20084.86584680379
245101501001004,22631.154200840698
245101501001005,14165.045795050102
245101501001006,16607.37083786204
245101501001007,19001.569172098505
245101501001008,13872.125489521557
245101501001009,14033.121239356573
245101501001010,6635.424543674168
245101501001011,10130.21536659189
245101501002000,15898.11953856109
245101501002001,13408.211085540624
245101501002002,6475.2517929283495
245101501002003,6508.35105452527
245101501002004,5466.423205512005
245101501002005,4376.345913355781
245101501002006,5362.709177910558
245101501002008,9225.751211076684
245101501002009,13318.78467297299
245101501003000,19525.898389467642
245101501003001,13652.818979504533
245101501003002,9824.411797891324
245101501003003,6409.723977145593
245101501003004,3665.169917212498
245101501003005,4570.990488735824
245101501003006,3777.159563422014
245101501003007,5160.273777432247
245101501003008,6302.622355971165
245101501003009,15893.064484250295
245101501003010,5038.286669868211
245101502001000,3193.444914656082
245101502001001,2930.820651963323
245101502001003,1034.5399104655153
245101502001004,1403.822619758323
245101502001005,1998.1877406348558
245101502001007,2791.584824990943
245101502001009,3605.4970028759644
245101502001010,4655.548207120006
245101502001011,2822.670410234613
245101502001012,2263.5034985147813
245101502001014,1241.4598868831426
245101502001015,2612.93843791671
245101502001017,1184.135590305506
245101502002000,5392.884316720307
245101502002001,5809.791129732788
245101502002002,6623.937981953444
245101502002004,5213.949637236696
245101502002005,4443.703272540169
245101502002006,3270.9955385675603
245101502002007,4067.099030943586
245101502002009,5238.127247808306
245101502002010,5340.699961756942
245101502003000,17412.276707001933
245101502003001,17215.0353719711
245101502003003,15435.59850141057
245101502003004,9041.538814334413
245101502003005,5991.396761076856
245101502003006,5132.272940734951
245101502003007,3861.488202232151
245101502003008,2903.6683524822256
245101502003009,3871.180863174034
245101502003010,4348.189633266569
245101502003011,6278.5467145145585
245101502003012,8021.479958280476
245101502003014,14582.179488704365
245101502003015,14421.542405826036
245101503001000,2753.0044818167444
245101503001001,2145.7463910731803
245101503001002,2633.325095240233
245101503001003,2764.8613091684683
245101503001004,2395.4250595512713
245101503001005,1637.1369616132456
245101503001006,1908.443624110165
245101503001007,1807.3680346230476
245101503001008,1611.4768364836013
245101503001009,2059.7645823914318
245101503002000,1369.0952934118795
245101503002001,1287.3916395536144
245101503002002,1411.617811277291
245101503002003,1423.517900837688
245101503002004,1069.618783244011
245101503002005,1071.3444413842258
245101503002006,1081.216680085936
245101503002007,964.8581886181569
245101503002008,991.6756894392308
245101503003000,2423.882340282217
245101503003006,913.1030933611992
245101503003007,1122.8990271143023
245101503003008,1541.5274760919654
245101503003009,1227.4009089152644
245101504001000,7402.686408872985
245101504001001,5895.240494086767
245101504001002,5318.907090894508
245101504001004,4143.742177507469
245101504001005,4295.757583745875
245101504001006,5020.091629745662
245101504001007,6433.835214221037
245101504001009,5525.6523067332255
245101504001011,11152.025778373245
245101504001012,2676.7515181351446
245101504001013,2518.4757192869974
245101504002000,17475.55554164001
245101504002001,17072.04502820471
245101504002003,6977.748393323203
245101504002004,5324.031782861237
245101504002005,3751.4456743319547
245101504002006,2909.41894575853
245101504002007,2842.156984915436
245101504002008,4181.878637058493
245101504002009,4634.833248140396
245101504002010,9227.903756037307
245101504002011,12283.988461960736
245101504002012,6205.980457998214
245101504002013,4581.390223867336
245101504002014,3549.5645504897784
245101504002015,23793.713707860166
245101504003001,1091.3812613500672
245101504003003,2854.5865728764
245101504003005,2263.1263716026465
245101504003006,2256.3649687743746
245101504003007,1972.7238990039843
245101504003008,1917.7997124966223
245101504003009,2474.720944144361
245101504003010,2041.8207001050177
245101504003012,1860.9479548400438
245101504003013,2696.868879342695
245101504003014,2148.000912358669
245101504003015,2757.1182740575305
245101504003016,1919.766988682998
245101504003017,2884.058965273372
245101504003018,3046.669346921524
245101504003019,2334.5541060840474
245101505001000,3578.927023512475
245101505001002,4612.586711312326
245101505001006,2720.2118517070257
245101505001007,5795.193408394688
245101505001010,5192.552649600769
245101505001013,10716.671241291362
245101505001014,6880.52192625585
245101505001016,18668.359199534578
245101505002000,21455.298965305345
245101505002004,2783.151890863229
245101505002005,5454.975983986435
245101505002006,5319.119394015169
245101505002010,10991.605465808301
245101505002011,4957.659150939412
245101505002012,4006.658823985822
245101506001000,1128.620299350789
245101506001001,1359.8177917543985
245101506001002,1206.867551750218
245101506001003,3187.875134426735
245101506001004,2383.591261493598
245101506001005,1596.711851373655
245101506001008,895.2882133268037
245101506001009,1868.2723072611755
245101506001010,1924.4897843140068
245101506001011,2685.9830892824334
245101506001012,1816.0583791911013
245101506001013,1576.9791971289972
245101506002000,1631.9619476381067
245101506002001,1547.1787259513992
245101506002002,1003.1661370733705
245101506002004,677.8606583849723
245101506002005,751.5497423151821
245101506002006,745.3451703883652
245101506003000,969.5976149434844
245101506003001,823.3876450050018
245101506003002,884.020781668853
245101506003003,760.2026625191415
245101506003004,976.9437920458743
245101506003008,956.009381523505
245101506003009,1202.8893491520967
245101506003010,1177.8392704783687
245101506003011,1284.922531679095
245101506003012,2021.1125659866866
245101506003013,1422.940744020902
245101506003014,1383.786774409184
245101506003015,1076.7295962099547
245101506003016,1319.8620036002906
245101506003017,1062.1319456611905
245101506003019,825.0076964647482
245101506003022,912.7406688425814
245101506003023,775.1825611909485
245101506003024,884.0417460294401
245101506004000,1428.8451677415896
245101506004001,1433.599458535908
245101506004002,1628.4495037498007
245101506004003,1334.7984947332834
245101506004004,1111.6459411319556
245101506004006,703.0458442730273
245101506004008,1147.3417959569142
245101506004009,1397.444210881134
245101506004010,819.4536620686486
245101506004011,1049.30502046344
245101506004012,1098.769305691689
245101506004013,913.5554195091511
245101506004014,1421.8717875891093
245101506004015,840.3695837965186
245101507011000,558.2957763666961
245101507011001,510.4336358015354
245101507011002,576.2486323847552
245101507011003,647.9020662222883
245101507011004,751.5250767997793
245101507011005,786.7971383338568
245101507011006,727.1286088018601
245101507011007,796.3169477635099
245101507011008,605.2774703130431
245101507011009,545.0271181484745
245101507011010,571.2944805448474
245101507011011,628.3192398794491
245101507012002,276.1584171184814
245101507012003,403.0080902673195
245101507012004,582.2680148551991
245101507012005,536.7952580118706
245101507012007,829.4419455827474
245101507012008,868.6728425463758
245101507012009,989.2341814206993
245101507012010,947.5808812116894
245101507012012,670.8350147372995
245101507012013,771.1278749033407
245101507012014,279.7691521541972
245101507012015,372.23151256617405
245101507012016,436.9186492730777
245101507012017,460.52900791198346
245101507012018,482.2479784016175
245101507012019,483.91885732245953
245101507012020,563.473061814019
245101507012021,557.5772244332209
245101507012022,620.5767742725307
245101507012023,675.0936217161011
245101507012024,718.6274466000533
245101507012025,683.3813674966691
245101507012026,612.6867101321818
245101507021000,1168.5864978395934
245101507021001,1061.2411307113803
245101507021002,989.2499505041786
245101507021003,1056.6828310256205
245101507021004,1190.0655564515
245101507021005,819.243297987827
245101507021006,1037.6346827487723
245101507021007,959.9105977759207
245101507021008,942.8854020173815
245101507021009,897.0363130208918
245101507021010,940.9128417978291
245101507021011,1024.3017411734077
245101507021012,1068.233156071037
245101507021013,1073.179799868827
245101507021014,808.5640220065713
245101507022000,829.5072686525036
245101507022001,726.8995019132767
245101507022002,619.5655520928443
245101507022003,829.4372952800563
245101507022004,815.2170549241866
245101507022005,791.9064740150347
245101507022006,754.4705606174248
245101507022007,697.5788060135819
245101507022008,734.3701361148296
245101507022009,608.0821705010248
245101507022010,668.8363938764487
245101507022011,676.7451889681477
245101507022012,661.2416099796267
245101507022013,693.7010886029198
245101507022014,676.6082514107909
245101507022015,697.4020639571334
245101507022016,757.5735936958707
245101507022017,691.0397002486088
245101508001000,774.7920454028097
245101508001001,743.444448165591
245101508001002,559.2743297537806
245101508001003,621.7645374611327
245101508001005,513.1197748579627
245101508001006,811.119189794799
245101508001007,790.5787486169598
245101508001008,643.8863292776388
245101508001009,441.7269183308284
245101508001010,370.80279044409053
245101508001011,347.1305558207606
245101508002000,1018.5243486707038
245101508002001,967.6040931463965
245101508002002,571.6726316832885
245101508002003,970.1365663607824
245101508002004,796.9581057082682
245101508002005,818.3421215669088
245101508002006,807.2509234590002
245101508002007,846.6698120996833
245101508002008,622.9146350965239
245101508002009,590.5443149842611
245101508002010,549.2843187722365
245101508002011,621.6150920225698
245101508002012,637.8956545208216
245101508002013,587.3737466886082
245101508002014,660.0244665262692
245101508002015,640.6959290501165
245101508002016,754.6659789797097
245101508002018,636.5258758945624
245101508002019,685.604339328743
245101508002020,702.9941290532681
245101508003000,526.7560207464132
245101508003001,377.0079213743142
245101508003002,323.0054659535101
245101508003003,464.44197481275194
245101508003004,464.44197481275194
245101508003005,547.6187351261442
245101508003006,544.7960910515869
245101508003007,643.4914957242715
245101508003008,535.638017868318
245101508003009,467.01137838661816
245101508004000,717.3782574479586
245101508004001,630.1588925145938
245101508004002,700.4140887446085
245101508004003,558.8534243709526
245101508004004,565.0802547457686
245101508004005,422.2626983970541
245101508004006,453.6492554355449
245101508004007,453.6492554355449
245101508004008,518.4202414717204
245101508005004,1596.0552691791045
245101508005005,1654.9314111437188
245101508005006,1891.1367485196822
245101508005007,1645.3547146956557
245101508005008,1789.0373245401424
245101508005009,1461.2108878578365
245101508005010,1498.7759535298376
245101508005011,1510.8964585410918
245101508005012,1358.9854756682544
245101508005013,1292.402457828509
245101508005014,1490.4302629959593
245101508005015,1392.5207938715578
245101508005016,1293.3873084559027
245101508005017,1333.4857647344948
245101508005018,1192.418934556658
245101508005019,1311.1032647321224
245101508005020,1231.7654875501316
245101508005021,1083.735531948524
245101508005022,1138.7109136755191
245101508005023,1075.2273765116977
245101508005024,1158.2975398432827
245101508005025,1135.0093611148764
245101508005026,1176.0053563147462
245101508005027,1190.2437037496993
245101508005028,1135.9907713020934
245101508005029,1073.3697370234017
245101508005030,1031.114020987236
245101508005031,1050.1717832995569
245101508005033,933.8613221278376
245101509001000,1095.2869327919202
245101509001001,965.489627530384
245101509001002,1038.9804552951089
245101509001003,835.3732347226669
245101509001004,703.3839675268184
245101509001005,593.019787477746
245101509001006,420.8672741978849
245101509001007,359.193825462487
245101509001008,494.4034764338928
245101509001009,603.731962452893
245101509001010,418.917545983851
245101509001011,889.8555982929363
245101509001012,1079.6124915744576
245101509001013,983.2312698199611
245101509001014,631.1360974758691
245101509001015,362.578360439184
245101509001016,350.60939605559537
245101509001017,482.2234950011438
245101509001018,443.70887281960665
245101509001019,326.31475990030106
245101509002000,467.6376806099339
245101509002001,309.67548262601986
245101509002002,278.36886546489245
245101509002003,396.9799392741477
245101509002004,223.09496874640513
245101509002005,385.85252548473807
245101509002006,239.66825599436345
245101509002007,370.76099469004225
245101509002008,259.0367491055349
245101509002009,552.0446003295685
245101509002010,128.485845091009
245101509003000,332.68678765594655
245101509003001,237.07454932594652
245101509003002,166.35000632419911
245101509003003,181.815895560558
245101509003004,223.09486080755408
245101509003005,285.77020182073716
245101509003006,267.17746536242055
245101509003007,242.79499133696174
245101509003008,177.24698145040682
245101509003009,196.5315699849412
245101509004000,230.12381129501782
245101509004001,256.04711128200324
245101509004002,158.4115028651077
245101509004003,166.50649124092416
245101509004005,202.9871812341528
245101509004007,232.73098765246556
245101509004008,298.00701429518557
245101509004009,304.5811470477813
245101509004010,253.94890919087234
245101509004011,230.99122973794312
245101509004015,13.03208534948052
245101509004016,161.63803666890064
245101509004017,192.77975315728534
245101509004018,116.8482199496201
245101509004019,278.2601415278541
245101509004020,268.18891713158087
245101510001000,799.0788931997083
