trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,scheduled_visit_time,trip_distance_traveled
3252701,08:20:30,08:20:30,3402,23,,0,0,5.3899,0,08:19:53,5444.041020288185
3252701,08:20:51,08:20:51,14037,24,,0,0,5.7545,0,08:20:40,5776.861719031177
3252701,08:23:28,08:23:28,3406,25,,0,0,5.8714,1,08:21:00,5880.0833608773855
3252701,08:23:56,08:23:56,3409,26,,0,0,6.0899,0,08:21:22,6074.943647470064
3252701,08:24:23,08:24:23,3411,27,,0,0,6.4371,0,08:22:03,6431.520827475109
3252701,08:24:44,08:24:44,3413,28,,0,0,6.8001,0,08:22:44,6789.245433658517
3252701,08:25:06,08:25:06,4330,29,,0,0,7.1229,0,08:23:22,7121.585975514907
3252701,08:25:23,08:25:23,3418,30,,0,0,7.3513,0,08:23:47,7336.044685176784
3252701,08:25:51,08:25:51,3420,31,,0,0,7.6824,0,08:24:26,7671.34755609759
3252701,08:27:43,08:27:43,14187,32,,0,0,7.9347,1,08:25:00,7928.9486358276545
3252701,08:38:08,08:38:08,3429,33,,0,0,9.4039,0,08:27:46,9394.27025361486
3252701,08:40:38,08:40:38,3431,34,,0,0,9.7531,0,08:28:25,9745.21550583818
3252701,08:41:12,08:41:12,3436,35,,0,0,10.1704,0,08:29:11,10160.076550488664
3252701,08:42:26,08:42:26,3439,36,,0,0,10.7147,0,08:30:13,10711.290790440224
3252701,08:42:53,08:42:53,3444,37,,0,0,11.1263,1,08:31:00,11107.273643210185
3252701,08:44:13,08:44:13,3448,38,,0,0,11.7762,0,08:31:58,11740.72808896869
3252701,08:44:28,08:44:28,3450,39,,0,0,11.9967,0,08:32:21,11996.10603085501
3252701,08:44:41,08:44:41,10472,40,,0,0,12.2242,0,08:32:41,12218.010845041732
3252701,08:44:58,08:44:58,3467,41,,0,0,12.5371,0,08:33:09,12532.972416626071
3252701,08:45:59,08:45:59,3485,42,,0,0,13.1992,0,08:34:09,13196.434452511055
3252701,08:46:58,08:46:58,3488,43,,0,0,13.6645,0,08:34:51,13659.410694570255
3252701,08:47:33,08:47:33,3493,44,,0,0,14.1189,0,08:35:31,14100.793028042594
3252701,08:47:54,08:47:54,3497,45,,0,0,14.354,1,08:36:00,14373.953908196718
3252701,08:49:00,08:49:00,3500,46,,0,0,14.8694,0,08:37:16,14896.61791464414
3252701,08:49:36,08:49:36,3503,47,,0,0,15.4241,0,08:38:35,15442.504735743663
3252701,08:49:44,08:49:44,3504,48,,0,0,15.5872,0,08:38:53,15569.580399168855
3252701,08:50:04,08:50:04,3505,49,,0,0,15.9159,0,08:39:43,15913.097375252417
3252701,08:50:35,08:50:35,3507,50,,0,0,16.43,0,08:41:03,16463.026478424592
3252701,08:51:02,08:51:02,3512,51,,0,0,16.8962,0,08:42:06,16902.864910174954
3252701,08:51:35,08:51:35,3515,52,,0,0,17.2128,0,08:42:52,17220.723644674934
3252701,08:52:43,08:52:43,3516,53,,1,0,17.6571,1,08:44:00,17658.035451535157
3252965,09:38:08,09:38:08,3125,1,,0,1,,1,09:35:00,44.497932438585615
3252965,09:39:39,09:39:39,3130,2,,0,0,0.7292,0,09:36:08,766.4041165742891
3252965,09:39:55,09:39:55,3131,3,,0,0,0.9238,0,09:36:29,1007.8265728306948
3252965,09:40:03,09:40:03,3132,4,,0,0,1.1904,0,09:36:39,1129.6068857584169
3252965,09:40:24,09:40:24,3133,5,,0,0,1.4029,0,09:37:03,1401.4056366018858
3252965,09:40:37,09:40:37,12577,6,,0,0,1.5118,0,09:37:16,1550.6386186512498
3252965,09:40:54,09:40:54,3134,7,,0,0,1.8334,0,09:37:40,1825.081319524281
3252965,09:41:07,09:41:07,3135,8,,0,0,2.0412,0,09:38:00,2049.8662682933104
3252965,09:41:27,09:41:27,3136,9,,0,0,2.237,0,09:38:15,2226.328769578168
3252965,09:42:04,09:42:04,5676,10,,0,0,2.5248,0,09:38:41,2519.377090174837
3252965,09:42:31,09:42:31,5677,11,,0,0,2.9959,0,09:39:28,3049.3142558740583
3252965,09:43:25,09:43:25,5678,12,,0,0,3.426,0,09:40:02,3439.100885746336
3252965,09:44:33,09:44:33,5679,13,,0,0,4.7236,0,09:41:55,4705.376737886042
3252965,09:45:01,09:45:01,5680,14,,0,0,5.1976,0,09:42:38,5197.16593705676
3252965,09:45:34,09:45:34,5682,15,,0,0,5.3895,0,09:42:53,5372.437576566386
3252965,09:46:09,09:46:09,5683,16,,0,0,5.82,0,09:43:34,5841.245235183285
3252965,09:46:33,09:46:33,10479,17,,0,0,6.1031,0,09:43:56,6096.750774790585
3252965,09:46:45,09:46:45,5684,18,,0,0,6.2665,0,09:44:10,6254.839061601637
3252965,09:47:05,09:47:05,5685,19,,0,0,6.6094,0,09:44:42,6614.655705265694
3252965,09:47:11,09:47:11,5686,20,,0,0,6.7463,0,09:44:51,6726.849196423962
3252965,09:47:30,09:47:30,10368,21,,0,0,7.0608,0,09:45:21,7071.813931640405
3252965,09:47:49,09:47:49,4790,22,,0,0,7.3957,1,09:46:00,7380.0490520364
3252965,09:48:07,09:48:07,10369,23,,0,0,7.6571,0,09:46:30,7663.543330174629
3252965,09:48:54,09:48:54,6531,24,,0,0,7.9659,0,09:46:57,7923.2437661164
3252965,09:49:51,09:49:51,4792,25,,0,0,8.5027,0,09:47:57,8498.152881101772
3252965,09:50:23,09:50:23,6633,26,,0,0,8.9585,0,09:48:45,8958.860854604984
3252965,09:50:58,09:50:58,5689,27,,0,0,9.1582,0,09:49:07,9176.383594195771
3252965,09:51:43,09:51:43,6533,28,,0,0,9.5298,0,09:49:42,9513.787160047656
3252965,09:52:29,09:52:29,5690,29,,0,0,9.9879,0,09:50:27,9945.72010317064
3252965,09:53:02,09:53:02,13700,30,,0,0,10.3087,0,09:51:02,10278.024390631796
3252965,09:53:18,09:53:18,10971,31,,0,0,10.6017,0,09:51:36,10601.501264277253
3252965,09:53:37,09:53:37,10972,32,,0,0,10.9203,0,09:52:13,10958.74134689694
3252965,09:53:59,09:53:59,10974,33,,0,0,11.3261,0,09:52:50,11309.319010074078
3252965,09:54:34,09:54:34,5706,34,,0,0,11.7822,0,09:53:37,11758.11483387738
3252965,09:55:11,09:55:11,13620,35,,0,0,12.1712,0,09:54:26,12221.366084641715
3252965,09:55:57,09:55:57,5717,36,,0,0,12.628,0,09:55:05,12595.858172310209
3252965,09:56:40,09:56:40,5718,37,,0,0,13.0792,0,09:55:53,13053.941557493712
3252965,09:57:05,09:57:05,5719,38,,0,0,13.2937,0,09:56:13,13248.181815300468
3252965,09:57:28,09:57:28,5720,39,,0,0,13.6368,1,09:57:00,13614.353405264064
3252965,09:58:00,09:58:00,12422,40,,0,0,14.0826,0,09:57:50,14108.29311428969
3252965,10:00:08,10:00:08,5723,41,,0,0,14.6422,0,09:58:41,14609.951689453672
3252965,10:00:43,10:00:43,5724,42,,0,0,14.864,0,09:59:01,14812.297657303308
3252965,10:01:08,10:01:08,5725,43,,0,0,15.1498,0,09:59:31,15110.626915368246
3252965,10:01:38,10:01:38,5726,44,,0,0,15.4528,0,09:59:57,15366.413707355
3252966,09:03:45,09:03:45,3125,1,,0,1,,1,09:07:00,44.497932438585615
3252966,09:04:01,09:04:01,3130,2,,0,0,0.7292,0,09:07:49,766.4041165742891
3252966,09:04:35,09:04:35,3131,3,,0,0,0.9238,0,09:08:04,1007.8265728306948
3252966,09:04:46,09:04:46,3132,4,,0,0,1.1904,0,09:08:11,1129.6068857584169
3252966,09:05:23,09:05:23,3133,5,,0,0,1.4029,0,09:08:28,1401.4056366018858
3252966,09:05:39,09:05:39,12577,6,,0,0,1.5118,0,09:08:37,1550.6386186512498
3252966,09:06:05,09:06:05,3134,7,,0,0,1.8334,0,09:08:54,1825.081319524281
3252966,09:06:23,09:06:23,3135,8,,0,0,2.0412,0,09:09:08,2049.8662682933104
3252966,09:06:41,09:06:41,3136,9,,0,0,2.237,0,09:09:19,2226.328769578168
3252966,09:07:16,09:07:16,5676,10,,0,0,2.5248,0,09:09:38,2519.377090174837
3252966,09:08:16,09:08:16,5677,11,,0,0,2.9959,0,09:10:12,3049.3142558740583
3252966,09:08:59,09:08:59,5678,12,,0,0,3.426,0,09:10:37,3439.100885746336
3252966,09:11:03,09:11:03,5679,13,,0,0,4.7236,0,09:11:59,4705.376737886042
3252966,09:11:54,09:11:54,5680,14,,0,0,5.1976,0,09:12:30,5197.16593705676
3252966,09:12:39,09:12:39,5682,15,,0,0,5.3895,0,09:12:41,5372.437576566386
3252966,09:13:26,09:13:26,5683,16,,0,0,5.82,0,09:13:11,5841.245235183285
3252966,09:13:51,09:13:51,10479,17,,0,0,6.1031,0,09:13:27,6096.750774790585
3252966,09:14:06,09:14:06,5684,18,,0,0,6.2665,0,09:13:37,6254.839061601637
3252966,09:14:34,09:14:34,5685,19,,0,0,6.6094,0,09:14:00,6614.655705265694
3252966,09:14:44,09:14:44,5686,20,,0,0,6.7463,0,09:14:07,6726.849196423962
3252966,09:15:13,09:15:13,10368,21,,0,0,7.0608,0,09:14:29,7071.813931640405
3252966,09:15:57,09:15:57,4790,22,,0,0,7.3957,1,09:15:00,7380.0490520364
3252966,09:16:37,09:16:37,10369,23,,0,0,7.6571,0,09:15:27,7663.543330174629
3252966,09:17:15,09:17:15,6531,24,,0,0,7.9659,0,09:15:52,7923.2437661164
3252966,09:18:08,09:18:08,4792,25,,0,0,8.5027,0,09:16:47,8498.152881101772
3252966,09:19:01,09:19:01,6633,26,,0,0,8.9585,0,09:17:31,8958.860854604984
3252966,09:20:08,09:20:08,5689,27,,0,0,9.1582,0,09:17:51,9176.383594195771
3252966,09:21:29,09:21:29,6533,28,,0,0,9.5298,0,09:18:23,9513.787160047656
3252966,09:22:10,09:22:10,5690,29,,0,0,9.9879,0,09:19:04,9945.72010317064
3252966,09:22:39,09:22:39,13700,30,,0,0,10.3087,0,09:19:35,10278.024390631796
3252966,09:23:08,09:23:08,10971,31,,0,0,10.6017,0,09:20:06,10601.501264277253
3252966,09:23:53,09:23:53,10972,32,,0,0,10.9203,0,09:20:40,10958.74134689694
3252966,09:24:28,09:24:28,10974,33,,0,0,11.3261,0,09:21:13,11309.319010074078
3252966,09:25:39,09:25:39,5706,34,,0,0,11.7822,0,09:21:56,11758.11483387738
3252966,09:26:29,09:26:29,13620,35,,0,0,12.1712,0,09:22:40,12221.366084641715
3252966,09:27:18,09:27:18,5717,36,,0,0,12.628,0,09:23:16,12595.858172310209
3252966,09:28:15,09:28:15,5718,37,,0,0,13.0792,0,09:24:00,13053.941557493712
3252966,09:28:31,09:28:31,5719,38,,0,0,13.2937,0,09:24:18,13248.181815300468
3252966,09:29:01,09:29:01,5720,39,,0,0,13.6368,1,09:25:00,13614.353405264064
3252966,09:30:46,09:30:46,12422,40,,0,0,14.0826,0,09:25:43,14108.29311428969
3252966,09:32:28,09:32:28,5723,41,,0,0,14.6422,0,09:26:27,14609.951689453672
3252966,09:32:44,09:32:44,5724,42,,0,0,14.864,0,09:26:44,14812.297657303308
3252966,09:33:10,09:33:10,5725,43,,0,0,15.1498,0,09:27:10,15110.626915368246
3252966,09:33:46,09:33:46,5726,44,,0,0,15.4528,0,09:27:32,15366.413707355
3252966,09:35:02,09:35:02,5727,45,,0,0,15.8334,0,09:28:12,15829.524410432325
3252966,09:36:20,09:36:20,10979,46,,0,0,16.4994,0,09:29:11,16508.88767594789
3252966,09:37:39,09:37:39,10980,47,,0,0,17.0312,0,09:29:54,17006.350819590833
3252966,09:38:42,09:38:42,10983,48,,0,0,17.2327,0,09:30:14,17240.78694026282
3252966,09:39:35,09:39:35,10984,49,,0,0,17.7565,1,09:31:00,17712.62193634865
3252966,09:40:27,09:40:27,10736,50,,0,0,17.9158,0,09:31:31,17905.051687476145
3252966,09:40:48,09:40:48,10985,51,,0,0,18.1424,0,09:32:05,18118.163959127465
3252966,09:41:10,09:41:10,5729,52,,0,0,18.3878,0,09:32:41,18341.0161741872
3252966,09:42:06,09:42:06,10986,53,,0,0,18.6313,0,09:33:20,18584.203965727524
3252966,09:42:55,09:42:55,10988,54,,0,0,18.8758,0,09:34:00,18829.2064835747
3252966,09:44:06,09:44:06,8355,55,,0,0,19.1853,0,09:34:50,19141.490651679775
3252966,09:44:36,09:44:36,967,56,,0,0,19.3557,0,09:35:19,19319.822763970948
3252966,09:45:00,09:45:00,8566,57,,0,0,19.5049,0,09:35:42,19465.54659431667
3252966,09:45:29,09:45:29,5732,58,,0,0,19.6171,0,09:35:59,19573.94702874339
3252966,09:47:04,09:47:04,8408,59,,0,0,19.9176,1,09:37:00,19915.719350297437
3252966,09:48:58,09:48:58,973,60,,0,0,20.197,0,09:37:41,20197.050134241344
3252966,09:49:47,09:49:47,1002,61,,0,0,20.5648,0,09:38:28,20516.848873339775
3252966,09:50:16,09:50:16,1609,62,,0,0,20.7843,0,09:39:01,20742.851808523385
3252966,09:50:44,09:50:44,1610,63,,0,0,20.9677,0,09:39:29,20935.582668942436
3252966,09:51:39,09:51:39,5854,64,,0,0,21.3975,0,09:40:37,21399.764767600383
3252966,09:53:07,09:53:07,5855,65,,0,0,21.7233,0,09:41:16,21670.04054290603
3252966,09:53:32,09:53:32,5856,66,,0,0,21.9595,0,09:41:52,21920.000960905018
3252966,09:54:15,09:54:15,3641,67,,0,0,22.0978,0,09:42:20,22113.706791845103
3252966,09:55:37,09:55:37,1009,68,,0,0,22.4191,0,09:42:59,22383.768181076237
3252966,09:55:52,09:55:52,285,69,,0,0,22.5137,0,09:43:18,22515.50531458724
3252966,09:56:34,09:56:34,10567,70,,1,0,22.7961,1,09:44:00,22750.721318230477
3252967,10:02:44,10:02:44,3125,1,,0,1,,1,08:36:00,44.497932438585615
3252967,10:02:44,10:02:44,3130,2,,0,0,0.7292,0,08:36:49,766.4041165742891
3252967,10:02:45,10:02:45,3131,3,,0,0,0.9238,0,08:37:04,1007.8265728306948
3252967,10:02:45,10:02:45,3132,4,,0,0,1.1904,0,08:37:11,1129.6068857584169
3252967,10:02:45,10:02:45,3133,5,,0,0,1.4029,0,08:37:28,1401.4056366018858
3252967,10:02:45,10:02:45,12577,6,,0,0,1.5118,0,08:37:37,1550.6386186512498
3252967,10:02:46,10:02:46,3134,7,,0,0,1.8334,0,08:37:54,1825.081319524281
3252967,10:02:46,10:02:46,3135,8,,0,0,2.0412,0,08:38:08,2049.8662682933104
3252967,10:02:46,10:02:46,3136,9,,0,0,2.237,0,08:38:19,2226.328769578168
3252967,10:02:47,10:02:47,5676,10,,0,0,2.5248,0,08:38:38,2519.377090174837
3252967,10:02:47,10:02:47,5677,11,,0,0,2.9959,0,08:39:12,3049.3142558740583
3252967,10:02:48,10:02:48,5678,12,,0,0,3.426,0,08:39:37,3439.100885746336
3252967,10:02:49,10:02:49,5679,13,,0,0,4.7236,0,08:40:59,4705.376737886042
3252967,10:02:50,10:02:50,5680,14,,0,0,5.1976,0,08:41:30,5197.16593705676
3252967,10:02:50,10:02:50,5682,15,,0,0,5.3895,0,08:41:41,5372.437576566386
3252967,10:02:51,10:02:51,5683,16,,0,0,5.82,0,08:42:11,5841.245235183285
3252967,10:02:51,10:02:51,10479,17,,0,0,6.1031,0,08:42:27,6096.750774790585
3252967,10:02:51,10:02:51,5684,18,,0,0,6.2665,0,08:42:37,6254.839061601637
3252967,10:02:52,10:02:52,5685,19,,0,0,6.6094,0,08:43:00,6614.655705265694
3252967,10:02:52,10:02:52,5686,20,,0,0,6.7463,0,08:43:07,6726.849196423962
3252967,10:02:52,10:02:52,10368,21,,0,0,7.0608,0,08:43:29,7071.813931640405
3252967,10:02:53,10:02:53,4790,22,,0,0,7.3957,1,08:44:00,7380.0490520364
3252967,10:02:53,10:02:53,10369,23,,0,0,7.6571,0,08:44:27,7663.543330174629
3252967,10:02:53,10:02:53,6531,24,,0,0,7.9659,0,08:44:52,7923.2437661164
3252967,10:02:54,10:02:54,4792,25,,0,0,8.5027,0,08:45:47,8498.152881101772
3252967,10:02:55,10:02:55,6633,26,,0,0,8.9585,0,08:46:31,8958.860854604984
3252967,10:02:55,10:02:55,5689,27,,0,0,9.1582,0,08:46:51,9176.383594195771
3252967,10:02:55,10:02:55,6533,28,,0,0,9.5298,0,08:47:23,9513.787160047656
3252967,10:02:56,10:02:56,5690,29,,0,0,9.9879,0,08:48:04,9945.72010317064
3252967,10:02:56,10:02:56,13700,30,,0,0,10.3087,0,08:48:35,10278.024390631796
3252967,10:02:57,10:02:57,10971,31,,0,0,10.6017,0,08:49:06,10601.501264277253
3252967,10:02:57,10:02:57,10972,32,,0,0,10.9203,0,08:49:40,10958.74134689694
3252967,10:02:58,10:02:58,10974,33,,0,0,11.3261,0,08:50:13,11309.319010074078
3252967,10:02:58,10:02:58,5706,34,,0,0,11.7822,0,08:50:56,11758.11483387738
3252967,10:02:59,10:02:59,13620,35,,0,0,12.1712,0,08:51:40,12221.366084641715
3252967,10:02:59,10:02:59,5717,36,,0,0,12.628,0,08:52:16,12595.858172310209
3252967,10:03:00,10:03:00,5718,37,,0,0,13.0792,0,08:53:00,13053.941557493712
3252967,10:03:00,10:03:00,5719,38,,0,0,13.2937,0,08:53:18,13248.181815300468
3252967,10:03:01,10:03:01,5720,39,,0,0,13.6368,1,08:54:00,13614.353405264064
3252967,10:03:01,10:03:01,12422,40,,0,0,14.0826,0,08:54:43,14108.29311428969
3252967,10:03:02,10:03:02,5723,41,,0,0,14.6422,0,08:55:27,14609.951689453672
3252967,10:03:02,10:03:02,5724,42,,0,0,14.864,0,08:55:44,14812.297657303308
3252967,10:03:02,10:03:02,5725,43,,0,0,15.1498,0,08:56:10,15110.626915368246
3252967,10:03:03,10:03:03,5726,44,,0,0,15.4528,0,08:56:32,15366.413707355
3252967,10:03:03,10:03:03,5727,45,,0,0,15.8334,0,08:57:12,15829.524410432325
3252967,10:04:02,10:04:02,10979,46,,0,0,16.4994,0,08:58:11,16508.88767594789
3252967,10:04:45,10:04:45,10980,47,,0,0,17.0312,0,08:58:54,17006.350819590833
3252967,10:05:05,10:05:05,10983,48,,0,0,17.2327,0,08:59:14,17240.78694026282
3252967,10:05:51,10:05:51,10984,49,,0,0,17.7565,1,09:00:00,17712.62193634865
3252967,10:06:22,10:06:22,10736,50,,0,0,17.9158,0,09:00:31,17905.051687476145
3252967,10:06:56,10:06:56,10985,51,,0,0,18.1424,0,09:01:05,18118.163959127465
3252967,10:07:32,10:07:32,5729,52,,0,0,18.3878,0,09:01:41,18341.0161741872
3252967,10:08:11,10:08:11,10986,53,,0,0,18.6313,0,09:02:20,18584.203965727524
3252967,10:08:51,10:08:51,10988,54,,0,0,18.8758,0,09:03:00,18829.2064835747
3252967,10:09:41,10:09:41,8355,55,,0,0,19.1853,0,09:03:50,19141.490651679775
3252967,10:10:10,10:10:10,967,56,,0,0,19.3557,0,09:04:19,19319.822763970948
3252967,10:10:33,10:10:33,8566,57,,0,0,19.5049,0,09:04:42,19465.54659431667
3252967,10:10:50,10:10:50,5732,58,,0,0,19.6171,0,09:04:59,19573.94702874339
3252967,10:11:51,10:11:51,8408,59,,0,0,19.9176,1,09:06:00,19915.719350297437
3252967,10:12:32,10:12:32,973,60,,0,0,20.197,0,09:06:41,20197.050134241344
3252967,10:13:19,10:13:19,1002,61,,0,0,20.5648,0,09:07:28,20516.848873339775
3252967,10:13:52,10:13:52,1609,62,,0,0,20.7843,0,09:08:01,20742.851808523385
3252967,10:14:20,10:14:20,1610,63,,0,0,20.9677,0,09:08:29,20935.582668942436
3252967,10:15:28,10:15:28,5854,64,,0,0,21.3975,0,09:09:37,21399.764767600383
3252967,10:16:07,10:16:07,5855,65,,0,0,21.7233,0,09:10:16,21670.04054290603
3252967,10:16:43,10:16:43,5856,66,,0,0,21.9595,0,09:10:52,21920.000960905018
3252967,10:17:11,10:17:11,3641,67,,0,0,22.0978,0,09:11:20,22113.706791845103
3252967,10:17:50,10:17:50,1009,68,,0,0,22.4191,0,09:11:59,22383.768181076237
3252967,10:18:09,10:18:09,285,69,,0,0,22.5137,0,09:12:18,22515.50531458724
3252967,10:18:51,10:18:51,10567,70,,1,0,22.7961,1,09:13:00,22750.721318230477
3252968,08:09:25,08:09:25,3125,1,,0,1,,1,08:11:00,44.497932438585615
3252968,08:10:32,08:10:32,3130,2,,0,0,0.7292,0,08:11:49,766.4041165742891
3252968,08:10:51,08:10:51,3131,3,,0,0,0.9238,0,08:12:04,1007.8265728306948
3252968,08:11:02,08:11:02,3132,4,,0,0,1.1904,0,08:12:11,1129.6068857584169
3252968,08:11:28,08:11:28,3133,5,,0,0,1.4029,0,08:12:28,1401.4056366018858
3252968,08:11:42,08:11:42,12577,6,,0,0,1.5118,0,08:12:37,1550.6386186512498
3252968,08:12:01,08:12:01,3134,7,,0,0,1.8334,0,08:12:54,1825.081319524281
3252968,08:12:16,08:12:16,3135,8,,0,0,2.0412,0,08:13:08,2049.8662682933104
3252968,08:12:30,08:12:30,3136,9,,0,0,2.237,0,08:13:19,2226.328769578168
3252968,08:12:55,08:12:55,5676,10,,0,0,2.5248,0,08:13:38,2519.377090174837
3252968,08:13:30,08:13:30,5677,11,,0,0,2.9959,0,08:14:12,3049.3142558740583
3252968,08:14:10,08:14:10,5678,12,,0,0,3.426,0,08:14:37,3439.100885746336
3252968,08:15:38,08:15:38,5679,13,,0,0,4.7236,0,08:15:59,4705.376737886042
3252968,08:16:07,08:16:07,5680,14,,0,0,5.1976,0,08:16:30,5197.16593705676
3252968,08:16:37,08:16:37,5682,15,,0,0,5.3895,0,08:16:41,5372.437576566386
3252968,08:17:09,08:17:09,5683,16,,0,0,5.82,0,08:17:11,5841.245235183285
3252968,08:17:27,08:17:27,10479,17,,0,0,6.1031,0,08:17:27,6096.750774790585
3252968,08:17:37,08:17:37,5684,18,,0,0,6.2665,0,08:17:37,6254.839061601637
3252968,08:18:05,08:18:05,5685,19,,0,0,6.6094,0,08:18:00,6614.655705265694
3252968,08:18:20,08:18:20,5686,20,,0,0,6.7463,0,08:18:07,6726.849196423962
3252968,08:18:42,08:18:42,10368,21,,0,0,7.0608,0,08:18:29,7071.813931640405
3252968,08:19:01,08:19:01,4790,22,,0,0,7.3957,1,08:19:00,7380.0490520364
3252968,08:19:17,08:19:17,10369,23,,0,0,7.6571,0,08:19:27,7663.543330174629
3252968,08:19:38,08:19:38,6531,24,,0,0,7.9659,0,08:19:52,7923.2437661164
3252968,08:20:11,08:20:11,4792,25,,0,0,8.5027,0,08:20:47,8498.152881101772
3252968,08:20:35,08:20:35,6633,26,,0,0,8.9585,0,08:21:31,8958.860854604984
3252968,08:20:59,08:20:59,5689,27,,0,0,9.1582,0,08:21:51,9176.383594195771
3252968,08:21:29,08:21:29,6533,28,,0,0,9.5298,0,08:22:23,9513.787160047656
3252968,08:21:53,08:21:53,5690,29,,0,0,9.9879,0,08:23:04,9945.72010317064
3252968,08:22:11,08:22:11,13700,30,,0,0,10.3087,0,08:23:35,10278.024390631796
3252968,08:22:40,08:22:40,10971,31,,0,0,10.6017,0,08:24:06,10601.501264277253
3252968,08:23:10,08:23:10,10972,32,,0,0,10.9203,0,08:24:40,10958.74134689694
3252968,08:23:33,08:23:33,10974,33,,0,0,11.3261,0,08:25:13,11309.319010074078
3252968,08:24:02,08:24:02,5706,34,,0,0,11.7822,0,08:25:56,11758.11483387738
3252968,08:24:32,08:24:32,13620,35,,0,0,12.1712,0,08:26:40,12221.366084641715
3252968,08:24:55,08:24:55,5717,36,,0,0,12.628,0,08:27:16,12595.858172310209
3252968,08:25:33,08:25:33,5718,37,,0,0,13.0792,0,08:28:00,13053.941557493712
3252968,08:26:00,08:26:00,5719,38,,0,0,13.2937,0,08:28:18,13248.181815300468
3252968,08:26:28,08:26:28,5720,39,,0,0,13.6368,1,08:29:00,13614.353405264064
3252968,08:27:17,08:27:17,12422,40,,0,0,14.0826,0,08:29:43,14108.29311428969
3252968,08:27:58,08:27:58,5723,41,,0,0,14.6422,0,08:30:27,14609.951689453672
3252968,08:28:11,08:28:11,5724,42,,0,0,14.864,0,08:30:44,14812.297657303308
3252968,08:28:29,08:28:29,5725,43,,0,0,15.1498,0,08:31:10,15110.626915368246
3252968,08:28:46,08:28:46,5726,44,,0,0,15.4528,0,08:31:32,15366.413707355
3252968,08:29:47,08:29:47,5727,45,,0,0,15.8334,0,08:32:12,15829.524410432325
3252968,08:30:52,08:30:52,10979,46,,0,0,16.4994,0,08:33:11,16508.88767594789
3252968,08:31:26,08:31:26,10980,47,,0,0,17.0312,0,08:33:54,17006.350819590833
3252968,08:32:12,08:32:12,10983,48,,0,0,17.2327,0,08:34:14,17240.78694026282
3252968,08:32:55,08:32:55,10984,49,,0,0,17.7565,1,08:35:00,17712.62193634865
3252968,08:33:50,08:33:50,10736,50,,0,0,17.9158,0,08:35:31,17905.051687476145
3252968,08:34:48,08:34:48,10985,51,,0,0,18.1424,0,08:36:05,18118.163959127465
3252968,08:35:13,08:35:13,5729,52,,0,0,18.3878,0,08:36:41,18341.0161741872
3252968,08:35:38,08:35:38,10986,53,,0,0,18.6313,0,08:37:20,18584.203965727524
3252968,08:36:02,08:36:02,10988,54,,0,0,18.8758,0,08:38:00,18829.2064835747
3252968,08:36:33,08:36:33,8355,55,,0,0,19.1853,0,08:38:50,19141.490651679775
3252968,08:36:51,08:36:51,967,56,,0,0,19.3557,0,08:39:19,19319.822763970948
3252968,08:37:07,08:37:07,8566,57,,0,0,19.5049,0,08:39:42,19465.54659431667
3252968,08:37:24,08:37:24,5732,58,,0,0,19.6171,0,08:39:59,19573.94702874339
3252968,08:39:03,08:39:03,8408,59,,0,0,19.9176,1,08:41:00,19915.719350297437
3252968,08:39:45,08:39:45,973,60,,0,0,20.197,0,08:41:41,20197.050134241344
3252968,08:40:11,08:40:11,1002,61,,0,0,20.5648,0,08:42:28,20516.848873339775
3252968,08:40:34,08:40:34,1609,62,,0,0,20.7843,0,08:43:01,20742.851808523385
3252968,08:40:53,08:40:53,1610,63,,0,0,20.9677,0,08:43:29,20935.582668942436
3252968,08:42:29,08:42:29,5854,64,,0,0,21.3975,0,08:44:37,21399.764767600383
3252968,08:43:10,08:43:10,5855,65,,0,0,21.7233,0,08:45:16,21670.04054290603
3252968,08:43:36,08:43:36,5856,66,,0,0,21.9595,0,08:45:52,21920.000960905018
3252968,08:43:57,08:43:57,3641,67,,0,0,22.0978,0,08:46:20,22113.706791845103
3252968,08:45:09,08:45:09,1009,68,,0,0,22.4191,0,08:46:59,22383.768181076237
3252968,08:45:27,08:45:27,285,69,,0,0,22.5137,0,08:47:18,22515.50531458724
3252968,08:46:09,08:46:09,10567,70,,1,0,22.7961,1,08:48:00,22750.721318230477
3253024,09:04:29,09:04:29,10567,1,,0,1,0.045,1,09:05:00,23.617103448628576
3253024,09:07:33,09:07:33,14133,2,,0,0,0.7948,0,09:07:21,771.7809906421478
3253024,09:08:47,09:08:47,66,3,,0,0,1.0491,0,09:08:07,1022.9699459221688
3253024,09:10:35,09:10:35,3366,4,,0,0,1.3408,0,09:08:52,1344.3611759527269
3253024,09:11:29,09:11:29,6759,5,,0,0,1.6044,0,09:09:37,1594.939819355078
3253024,09:11:47,09:11:47,3368,6,,0,0,1.7426,0,09:10:01,1726.3648081457975
3253024,09:12:19,09:12:19,3369,7,,0,0,2.0321,0,09:10:53,2014.4437119288953
3253024,09:12:32,09:12:32,11472,8,,0,0,2.1062,0,09:11:12,2120.0159122020937
3253024,09:13:49,09:13:49,11127,9,,0,0,2.7137,0,09:12:58,2699.3386135040937
3253024,09:14:16,09:14:16,11128,10,,0,0,2.7839,0,09:13:18,2812.7493359861105
3253024,09:15:03,09:15:03,8562,11,,0,0,3.0865,0,09:14:07,3082.069522341074
