trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
3250163,09:08:06,09:08:06,6438,27,,0,0,,1
3250163,09:08:44,09:08:44,13702,28,,0,0,6.9858,0
3250163,09:09:21,09:09:21,13767,29,,0,0,7.4878,0
3250163,09:10:21,09:10:21,13699,30,,0,0,7.933,1
3250163,09:12:51,09:12:51,5203,31,,0,0,9.6382,0
3250163,09:13:12,09:13:12,4917,32,,0,0,9.8118,0
3250163,09:14:23,09:14:23,4918,33,,0,0,10.0749,0
3250163,09:15:34,09:15:34,4920,34,,0,0,10.6255,1
3250163,09:16:01,09:16:01,4922,35,,0,0,10.9264,0
3250163,09:16:22,09:16:22,5206,36,,0,0,11.2062,0
3250163,09:16:42,09:16:42,5207,37,,0,0,11.3759,0
3250163,09:16:59,09:16:59,4923,38,,0,0,11.473,0
3250163,09:17:23,09:17:23,4924,39,,0,0,11.6688,0
3250163,09:17:45,09:17:45,5208,40,,0,0,11.8336,0
3250163,09:18:08,09:18:08,4926,41,,0,0,12.0904,0
3250163,09:18:39,09:18:39,4927,42,,0,0,12.3597,0
3250163,09:19:15,09:19:15,4929,43,,0,0,12.5954,0
3250163,09:19:45,09:19:45,4930,44,,0,0,12.8555,0
3250163,09:20:11,09:20:11,4932,45,,0,0,13.1013,0
3250163,09:20:45,09:20:45,5209,46,,0,0,13.3829,0
3250163,09:20:58,09:20:58,5351,47,,0,0,13.5458,0
3250163,09:21:18,09:21:18,4936,48,,0,0,13.6565,0
3250163,09:21:42,09:21:42,10520,49,,0,0,13.8996,0
3250163,09:22:13,09:22:13,2734,50,,0,0,14.0084,0
3250163,09:22:52,09:22:52,2735,51,,0,0,14.3967,0
3250163,09:24:12,09:24:12,6929,52,,0,0,15.3539,1
3250163,09:29:12,09:29:12,2737,53,,1,0,18.0634,1
3250164,09:22:13,09:22:13,13522,1,,0,1,0.1556,1
3250164,09:24:14,09:24:14,6395,2,,0,0,0.8575,0
3250164,09:24:33,09:24:33,6396,3,,0,0,1.1219,0
3250164,09:25:22,09:25:22,6397,4,,0,0,1.3478,0
3250164,09:26:29,09:26:29,6400,5,,0,0,1.6431,1
3250164,09:27:24,09:27:24,6402,6,,0,0,1.9195,0
3250164,09:28:22,09:28:22,6409,7,,0,0,,0
3250164,09:28:37,09:28:37,10808,8,,0,0,,1
3250164,09:29:19,09:29:19,6406,9,,0,0,2.5754,0
3250164,09:29:52,09:29:52,6408,10,,0,0,2.8128,0
